,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
24931,2024-10-23 14:00:00,Asia/Bangkok,64.8368823275095,13.95,14.5916666666667,31.3133516441596
24932,2024-10-23 15:00:00,Asia/Bangkok,61.9867806006968,16.6416666666667,16.7833333333333,32.2129698507159
24933,2024-10-23 16:00:00,Asia/Bangkok,66.9123056186458,19.4700854700855,19.982905982906,30.9910698856682
24934,2024-10-23 17:00:00,Asia/Bangkok,76.1533371079335,13,13.9736842105263,27.3534896312269
24935,2024-10-23 18:00:00,Asia/Bangkok,79.2480849927519,8.69166666666667,8.73333333333333,26.9232108796826
24936,2024-10-23 19:00:00,Asia/Bangkok,81.6415376007731,14.9333333333333,14.9416666666667,26.6484251417817
24937,2024-10-23 20:00:00,Asia/Bangkok,84.1183394850273,25.3697478991597,27.5546218487395,26.5496030410333
24938,2024-10-23 21:00:00,Asia/Bangkok,88.2143650975306,27.8833333333333,28.625,26.0543659876402
24939,2024-10-23 22:00:00,Asia/Bangkok,89.292912184329,30.6666666666667,32.025,25.8443579766537
24940,2024-10-23 23:00:00,Asia/Bangkok,89.344658070751,29.5416666666667,30.425,25.5742586658529
24941,2024-10-24 00:00:00,Asia/Bangkok,88.1926868252451,28.1512605042017,28.8655462184874,25.4816959056454
24942,2024-10-24 01:00:00,Asia/Bangkok,87.3858993921822,18.95,19.0583333333333,25.4141991556675
24943,2024-10-24 02:00:00,Asia/Bangkok,86.9640561023371,15.8666666666667,15.8666666666667,25.5518323542128
24944,2024-10-24 03:00:00,Asia/Bangkok,87.8110920373337,22.6,22.7833333333333,25.4883942422624
24945,2024-10-24 04:00:00,Asia/Bangkok,89.4185774103644,22.672268907563,22.7058823529412,25.2337816793002
24946,2024-10-24 05:00:00,Asia/Bangkok,89.6603824928156,27.0916666666667,28.0166666666667,25.0931432949315
24947,2024-10-24 06:00:00,Asia/Bangkok,89.6707904173343,30.25,31.8166666666667,25.0568045700771
24948,2024-10-24 07:00:00,Asia/Bangkok,89.6153828892509,24.6302521008403,24.9831932773109,25.0969912799178
24949,2024-10-24 08:00:00,Asia/Bangkok,87.4165801988759,30.8166666666667,32.8833333333333,25.8546142646423
24950,2024-10-24 09:00:00,Asia/Bangkok,78.5234733514451,27.0956521739131,28.8869565217391,28.5108136707567
24951,2024-10-24 10:00:00,Asia/Bangkok,69.8803323923603,18.125,18.2416666666667,30.7374574018972
24952,2024-10-24 11:00:00,Asia/Bangkok,64.7239681733011,7.8135593220339,7.8135593220339,31.5484654984463
24953,2024-10-24 12:00:00,Asia/Bangkok,64.9324390777139,8.82352941176471,8.82352941176471,31.7002813943156
24954,2024-10-24 13:00:00,Asia/Bangkok,68.9181353475242,11.1416666666667,11.1666666666667,31.2446618855065
24955,2024-10-24 14:00:00,Asia/Bangkok,85.2334223442944,2.82727272727273,2.82727272727273,26.0968887490145
24956,2024-10-24 15:00:00,Asia/Bangkok,88.9924111797767,1.83653846153846,1.83653846153846,24.8792432796724
24957,2024-10-24 16:00:00,Asia/Bangkok,88.5745226907426,6.15126050420168,6.49579831932773,25.2415548045723
24958,2024-10-24 17:00:00,Asia/Bangkok,89.3333258288963,6.75409836065574,6.75409836065574,25.341994704369
24959,2024-10-24 18:00:00,Asia/Bangkok,87.6283471246442,16.135593220339,16.3728813559322,25.3887591440982
24960,2024-10-24 19:00:00,Asia/Bangkok,87.7580427761247,19.425,20.9916666666667,25.3226135525546
24961,2024-10-24 20:00:00,Asia/Bangkok,88.4646154181517,16.6302521008403,17.1596638655462,25.2923224680122
24962,2024-10-24 21:00:00,Asia/Bangkok,89.4185333536787,18.3583333333333,18.375,24.9173755753923
24963,2024-10-24 22:00:00,Asia/Bangkok,88.1484270491594,19.7666666666667,20.5916666666667,24.8698882276646
24964,2024-10-24 23:00:00,Asia/Bangkok,88.8383840695812,22.8666666666667,23.275,25.0010748073549
24965,2024-10-25 00:00:00,Asia/Bangkok,90.0217537232334,35.7647058823529,41.3697478991597,24.8180182120914
24966,2024-10-25 01:00:00,Asia/Bangkok,90.4977009740343,28.1916666666667,28.8,24.6202347346202
24967,2024-10-25 02:00:00,Asia/Bangkok,90.1507362478065,24.7,24.95,24.5030540296534
24968,2024-10-25 03:00:00,Asia/Bangkok,90.0642571517048,30.7731092436975,33.218487394958,24.4673389612197
24969,2024-10-25 04:00:00,Asia/Bangkok,90.0534332799268,32.2083333333333,34.4916666666667,24.2902822283258
