timestamp,humidity,pm_2_5,temperature
2023-07-16 07:00:00,60.5368569,20.48189415,35.5632731
2023-07-17 07:00:00,57.80328739,15.27279054,36.46842431
2023-07-18 07:00:00,58.94101328,14.7835769,35.42414464
2023-07-19 07:00:00,57.86245793,8.629548763,36.15946728
2023-07-20 07:00:00,70.45824957,19.6775766,30.09635463
2023-07-21 07:00:00,63.99565906,10.68571429,34.99022842
2023-07-22 07:00:00,65.87621187,25.69749652,33.48824407
2023-07-23 07:00:00,65.04575257,23.06685237,34.10116955
2023-07-24 07:00:00,62.81113053,31.10097493,35.16022366
2023-07-25 07:00:00,60.48204852,25.52924791,35.65512357
2023-07-26 07:00:00,61.43129862,21.76339596,36.54677612
2023-07-27 07:00:00,68.06203263,25.9770195,31.6823189
2023-07-28 07:00:00,62.25657719,19.78148921,36.27098195
2023-07-29 07:00:00,61.08526284,16.79192763,35.76628556
2023-07-30 07:00:00,59.5119617,15.5782881,36.0604903
2023-07-31 07:00:00,67.14450762,27.24512535,32.74729205
2023-08-01 07:00:00,69.59136347,26.45163535,32.48855878
2023-08-02 07:00:00,71.99442234,21.88075314,31.96904918
2023-08-03 07:00:00,68.95875467,32.36022253,34.32710396
2023-08-04 07:00:00,65.43043504,28.65622825,35.09848704
2023-08-05 07:00:00,65.06247348,38.41852368,35.12583146
2023-08-06 07:00:00,68.57642756,39.49443672,33.78596299
2023-08-07 07:00:00,65.04165766,21.14265832,35.04240733
2023-08-08 07:00:00,65.39484907,16.16063978,34.33914269
2023-08-09 07:00:00,62.54976255,17.26426426,34.89709205
2023-08-10 07:00:00,67.81006708,11.6147427,33.03453278
2023-08-11 07:00:00,64.6859463,15.20414201,34.46506381
2023-08-12 07:00:00,61.41878454,15.26793558,36.02831393
2023-08-13 07:00:00,62.47097751,10.96724891,34.70227777
2023-08-14 07:00:00,62.3484662,8.862773723,34.95302184
2023-08-15 07:00:00,68.75623112,13.49964714,31.67280839
2023-08-16 07:00:00,70.46090845,9.186046512,32.18459159
2023-08-17 07:00:00,69.0588991,9.728621908,32.35981168
2023-08-18 07:00:00,64.429042,18.78775226,35.04173862
2023-08-19 07:00:00,62.19981181,13.32588974,35.44294082
2023-08-20 07:00:00,60.47147239,17.68497914,35.90022187
2023-08-21 07:00:00,61.46842941,17.54836465,34.7466818
2023-08-22 07:00:00,60.61778112,19.27974948,35.64661333
2023-08-23 07:00:00,65.71949823,21.90668524,32.98617201
2023-08-24 07:00:00,61.41542631,22.25,35.75711497
2023-08-25 07:00:00,60.88396478,15.23783032,35.53880058
2023-08-26 07:00:00,67.50159851,10.21781489,33.38718677
2023-08-27 07:00:00,76.30648737,17.58853047,32.6809639
2023-08-28 07:00:00,84.48974671,13.97969188,28.24985634
2023-08-29 07:00:00,77.75298793,22.95337159,29.43028707
2023-08-30 07:00:00,84.80749199,16.39288207,28.05912591
2023-08-31 07:00:00,88.41762188,20.53203343,27.61751568
2023-09-01 07:00:00,82.47622372,13.81382228,28.78746613
2023-09-02 07:00:00,91.5338784,12.12536023,26.61461684
2023-09-03 07:00:00,89.28020713,11.52350877,27.34718923
2023-09-04 07:00:00,87.73071841,10.32033008,27.69933926
2023-09-05 07:00:00,95.79528543,16.48967972,25.68589891
2023-09-06 07:00:00,93.89551078,6.872688478,25.63375002
2023-09-07 07:00:00,82.50750492,15.32097902,28.63397309
2023-09-08 07:00:00,86.63190668,33.91567944,28.66367065
2023-09-09 07:00:00,86.25418429,17.21593291,27.94291907
2023-09-10 07:00:00,82.6992403,14.51081647,28.41066611
2023-09-11 07:00:00,90.7511065,7.634289919,25.18127519
2023-09-12 07:00:00,80.75895547,23.17573222,28.633624
2023-09-13 07:00:00,87.70880383,44.63782275,28.32270119
2023-09-14 07:00:00,80.19774496,40.59427374,28.90870449
2023-09-15 07:00:00,83.44512656,42.57063326,28.90833533
2023-09-16 07:00:00,80.25419809,34.31818182,28.96398713
2023-09-17 07:00:00,83.48805939,26.6051532,28.66274601
2023-09-18 07:00:00,81.64252601,27.9048951,28.68169955
2023-09-19 07:00:00,80.88462249,30.78983994,28.45621926
2023-09-20 07:00:00,85.16810477,18.85226481,28.77746936
2023-09-21 07:00:00,81.6976516,17.7922807,28.75177879
2023-09-22 07:00:00,92.08977533,21.61270063,26.55793464
2023-09-23 07:00:00,86.4483854,17.28451883,27.92952266
2023-09-24 07:00:00,93.25697657,20.36449963,26.63911347
2023-09-25 07:00:00,93.33490242,16.31748354,26.44944087
2023-09-26 07:00:00,95.65209613,15.16085409,25.97024359
2023-09-27 07:00:00,95.99850196,9.138749101,25.72992089
2023-09-28 07:00:00,90.91153574,23.94918843,26.34380458
2023-09-29 07:00:00,84.96519629,52.37815126,28.98895297
2023-09-30 07:00:00,86.67815528,67.01117318,28.61073562
2023-10-01 07:00:00,80.81353672,54.45233125,29.45056775
2023-10-02 07:00:00,76.71436806,46.78965758,30.23307728
2023-10-03 07:00:00,84.55710199,33.17130919,28.81204181
2023-10-04 07:00:00,79.68804498,15.40055827,29.36834108
2023-10-05 07:00:00,90.2856743,19.47247387,27.41712174
2023-10-06 07:00:00,83.03856185,15.60041841,28.90644792
2023-10-07 07:00:00,91.51446985,14.87456446,27.57153896
2023-10-08 07:00:00,93.15085413,22.33263744,26.78588003
2023-10-09 07:00:00,92.9493035,43.79497908,27.25222881
2023-10-10 07:00:00,87.209548,45.8546471,28.18572964
2023-10-11 07:00:00,91.7202983,34.05288796,27.05685165
2023-10-12 07:00:00,91.35282929,21.87935844,27.63893363
2023-10-13 07:00:00,92.2104032,21.73607242,26.971926
2023-10-14 07:00:00,92.66056338,16.52642559,27.5942384
2023-10-15 07:00:00,83.33655149,21.06564246,29.41550861
2023-10-16 07:00:00,90.8833597,9.676655052,26.96246475
2023-10-17 07:00:00,86.25762059,12.06599713,28.66455887
