,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
0,2022-03-17 19:00:00,Asia/Bangkok,60.93821818,15,15,31.19727273
1,2022-03-17 20:00:00,Asia/Bangkok,59.78291322,9.049586777,9.049586777,31.66264463
2,2022-03-17 21:00:00,Asia/Bangkok,63.22233167,7.9,7.9,31.22575
3,2022-03-17 22:00:00,Asia/Bangkok,69.06615042,11.96638655,11.96638655,30.40605042
4,2022-03-17 23:00:00,Asia/Bangkok,73.46928852,14.83606557,14.83606557,29.22139344
5,2022-03-18 00:00:00,Asia/Bangkok,74.18366807,15.66386555,15.66386555,29.04773109
6,2022-03-18 01:00:00,Asia/Bangkok,74.2868595,14.83471074,14.83471074,28.80702479
7,2022-03-18 02:00:00,Asia/Bangkok,76.21292917,23.05833333,23.95833333,28.24375
8,2022-03-18 03:00:00,Asia/Bangkok,74.98341653,33.67768595,37.18181818,28.09371901
9,2022-03-18 04:00:00,Asia/Bangkok,74.61760442,14.67256637,14.71681416,26.96610619
10,2022-03-18 05:00:00,Asia/Bangkok,72.49024417,21.2,21.65,26.829
11,2022-03-18 06:00:00,Asia/Bangkok,72.74010992,12.84297521,12.85950413,26.87760331
12,2022-03-18 07:00:00,Asia/Bangkok,73.66669541,18.37614679,18.67889908,27.11302752
13,2022-03-18 08:00:00,Asia/Bangkok,66.08697333,23.53333333,23.86666667,28.04233333
14,2022-03-18 09:00:00,Asia/Bangkok,62.86868,19.06666667,19.1,28.84733333
15,2022-03-18 10:00:00,Asia/Bangkok,56.58544524,13.83333333,13.9047619,30.3302381
16,2022-03-18 11:00:00,Asia/Bangkok,51.43866134,7.277310924,7.294117647,31.60478992
17,2022-03-18 12:00:00,Asia/Bangkok,46.47994215,2.570247934,2.570247934,33.02578512
18,2022-03-18 13:00:00,Asia/Bangkok,42.47914215,3.115702479,3.115702479,34.66247934
19,2022-03-18 14:00:00,Asia/Bangkok,44.73062437,5.420168067,5.420168067,34.58462185
20,2022-03-18 15:00:00,Asia/Bangkok,41.04120661,5.537190083,5.537190083,36.18454545
21,2022-03-18 16:00:00,Asia/Bangkok,37.88504917,4.208333333,4.208333333,36.52791667
22,2022-03-18 17:00:00,Asia/Bangkok,36.47403167,4.65,4.65,36.43125
23,2022-03-18 18:00:00,Asia/Bangkok,41.88374741,6.5,6.5,35.15034483
