,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
0,2021-08-15 07:00:00,Asia/Bangkok,89.78924731,29.24242424,,26.72580645
1,2021-08-15 08:00:00,Asia/Bangkok,88.83,25.8,,27.21333333
2,2021-08-15 09:00:00,Asia/Bangkok,86.61724138,19.65517241,,27.62758621
3,2021-08-15 10:00:00,Asia/Bangkok,84.39245283,34.82692308,,28.11698113
4,2021-08-15 11:00:00,Asia/Bangkok,83.09416667,55.90756303,,28.50916667
5,2021-08-15 12:00:00,Asia/Bangkok,80.98220339,43.1637931,,28.93305085
6,2021-08-15 13:00:00,Asia/Bangkok,76.60504202,20.28571429,,29.03445378
7,2021-08-15 14:00:00,Asia/Bangkok,75.81864407,20.08474576,,29.23813559
8,2021-08-15 15:00:00,Asia/Bangkok,74.07542373,22.75862069,,29.37457627
9,2021-08-15 16:00:00,Asia/Bangkok,79.50916667,18.47826087,,28.07333333
10,2021-08-15 17:00:00,Asia/Bangkok,90.9,8.225,,25.56
11,2021-08-15 18:00:00,Asia/Bangkok,90.56583333,6.193277311,,25.5475
12,2021-08-15 19:00:00,Asia/Bangkok,90.86610169,9.228813559,,25.61016949
13,2021-08-15 20:00:00,Asia/Bangkok,91.5059322,10.48305085,,25.58644068
14,2021-08-15 21:00:00,Asia/Bangkok,91.74086957,12.90598291,,25.71043478
15,2021-08-15 22:00:00,Asia/Bangkok,92.14615385,15.74137931,,25.7025641
16,2021-08-15 23:00:00,Asia/Bangkok,92.2017094,16.89655172,,25.81623932
17,2021-08-16 00:00:00,Asia/Bangkok,91.86890756,14.52941176,,25.72857143
18,2021-08-16 01:00:00,Asia/Bangkok,91.20840336,16.55084746,,26.1092437
19,2021-08-16 02:00:00,Asia/Bangkok,91.46416667,17.5877193,,25.93083333
20,2021-08-16 03:00:00,Asia/Bangkok,92.34285714,18.16666667,,25.61344538
21,2021-08-16 04:00:00,Asia/Bangkok,92.46470588,24.63793103,,25.62268908
22,2021-08-16 05:00:00,Asia/Bangkok,92.76083333,26.23529412,,25.54833333
23,2021-08-16 06:00:00,Asia/Bangkok,92.17166667,13.05084746,,25.66833333
24,2021-08-16 07:00:00,Asia/Bangkok,92.09576271,8.469565217,,25.56355932
25,2021-08-16 08:00:00,Asia/Bangkok,92.38166667,14.21666667,,25.65583333
26,2021-08-16 09:00:00,Asia/Bangkok,91.47166667,15.90833333,,25.90166667
27,2021-08-16 10:00:00,Asia/Bangkok,91.22,15.11764706,,26.02
28,2021-08-16 11:00:00,Asia/Bangkok,90.88898305,15.00862069,,26.36355932
29,2021-08-16 12:00:00,Asia/Bangkok,90.91008403,13.33613445,,26.62941176
30,2021-08-16 13:00:00,Asia/Bangkok,89.89916667,8.107142857,,27.00833333
31,2021-08-16 14:00:00,Asia/Bangkok,87.93142857,5.5,,27.05714286
32,2021-08-17 11:00:00,Asia/Bangkok,77.71492537,11.53030303,,28.11940299
33,2021-08-17 12:00:00,Asia/Bangkok,67.54568966,6.529411765,,30.31465517
34,2021-08-17 13:00:00,Asia/Bangkok,60.71652893,0.916666667,,31.19834711
35,2021-08-17 14:00:00,Asia/Bangkok,59.18088235,1.852941176,,31.47058824
36,2021-08-17 15:00:00,Asia/Bangkok,62.06896552,3.862068966,,31.4
37,2021-08-17 16:00:00,Asia/Bangkok,65.52333333,4.7,,30.39
38,2021-08-17 17:00:00,Asia/Bangkok,71.73780488,4.170731707,,29.65853659
39,2021-08-17 18:00:00,Asia/Bangkok,73.63781513,7.060344828,,29.43193277
40,2021-08-17 19:00:00,Asia/Bangkok,75.73333333,11.15254237,,28.85166667
41,2021-08-17 20:00:00,Asia/Bangkok,78.37384615,9.349206349,,28.41538462
42,2021-08-17 21:00:00,Asia/Bangkok,80.65862069,8.862068966,,28.00689655
43,2021-08-17 22:00:00,Asia/Bangkok,81.00333333,9.037037037,,27.8
44,2021-08-17 23:00:00,Asia/Bangkok,82.16794872,6.532467532,,27.39102564
45,2021-08-18 00:00:00,Asia/Bangkok,82.81092437,6.47826087,,27.26134454
46,2021-08-18 01:00:00,Asia/Bangkok,84.9779661,14.27118644,,26.65
47,2021-08-18 02:00:00,Asia/Bangkok,84.6,32.30833333,,26.71092437
48,2021-08-18 03:00:00,Asia/Bangkok,85.11355932,29.74358974,,26.64745763
49,2021-08-18 04:00:00,Asia/Bangkok,85.43083333,38.93103448,,26.55166667
50,2021-08-18 05:00:00,Asia/Bangkok,85.66617647,39.51470588,,26.43529412
51,2021-08-18 06:00:00,Asia/Bangkok,87.73666667,38.63333333,,25.94
52,2021-08-18 07:00:00,Asia/Bangkok,87.45357143,30.89285714,,26.11071429
53,2021-08-18 08:00:00,Asia/Bangkok,86.14444444,19.90123457,,26.3382716
54,2021-08-18 09:00:00,Asia/Bangkok,84.4225,12.7,,27.0425
55,2021-08-18 10:00:00,Asia/Bangkok,80.93166667,10.275,,27.89166667
56,2021-08-18 11:00:00,Asia/Bangkok,78.60847458,11.37606838,,28.72711864
57,2021-08-18 12:00:00,Asia/Bangkok,71.75416667,11.58823529,,29.91666667
58,2021-08-18 13:00:00,Asia/Bangkok,68.78181818,7.190082645,,30.19834711
59,2021-08-18 14:00:00,Asia/Bangkok,67.23361345,5.669642857,,30.68067227
60,2021-08-18 15:00:00,Asia/Bangkok,67.49495798,6.618644068,,30.85294118
61,2021-08-18 16:00:00,Asia/Bangkok,71.51368421,6.795698925,,29.61789474
62,2021-08-18 17:00:00,Asia/Bangkok,74.85416667,5.638655462,,28.75333333
63,2021-08-18 18:00:00,Asia/Bangkok,76.96583333,8,,28.4475
64,2021-08-18 19:00:00,Asia/Bangkok,78.46470588,12.78991597,,28.27394958
65,2021-08-18 20:00:00,Asia/Bangkok,79.36206897,12.51754386,,27.84224138
66,2021-08-18 21:00:00,Asia/Bangkok,81.16637931,7.629310345,,27.4387931
67,2021-08-18 22:00:00,Asia/Bangkok,81.45042017,3.891666667,,27.07647059
