,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
0,2022-02-21 15:00:00,Asia/Bangkok,45.28418571,6.571428571,6.571428571,33.45428571
1,2022-02-21 16:00:00,Asia/Bangkok,47.44033333,7.733333333,7.733333333,33.28633333
2,2022-02-21 17:00:00,Asia/Bangkok,52.40910645,14.29032258,14.35483871,32.27
3,2022-02-21 18:00:00,Asia/Bangkok,56.59748276,23.03448276,23.27586207,31.10862069
4,2022-02-21 19:00:00,Asia/Bangkok,62.70463226,27.61290323,29.16129032,29.49290323
5,2022-02-21 20:00:00,Asia/Bangkok,67.89914828,21.82758621,22.03448276,28.98103448
6,2022-02-21 21:00:00,Asia/Bangkok,70.62554333,17.4,17.4,28.73233333
7,2022-02-21 22:00:00,Asia/Bangkok,69.62691667,15.26666667,15.26666667,28.766
8,2022-02-21 23:00:00,Asia/Bangkok,69.90878333,15.43333333,15.43333333,28.643
9,2022-02-22 00:00:00,Asia/Bangkok,71.00264,15.06666667,15.06666667,28.32466667
10,2022-02-22 01:00:00,Asia/Bangkok,70.63144333,13.16666667,13.16666667,28.20266667
11,2022-02-22 02:00:00,Asia/Bangkok,70.65947667,10.56666667,10.56666667,27.91
12,2022-02-22 03:00:00,Asia/Bangkok,71.95975357,11.46428571,11.46428571,27.50285714
13,2022-02-22 04:00:00,Asia/Bangkok,72.21322,13.96666667,13.96666667,27.283
14,2022-02-22 05:00:00,Asia/Bangkok,71.59440333,12.2,12.2,27.22066667
15,2022-02-22 06:00:00,Asia/Bangkok,73.38145806,16.77419355,16.77419355,26.70903226
16,2022-02-22 07:00:00,Asia/Bangkok,75.23308966,24.13793103,24.93103448,26.21137931
17,2022-02-22 08:00:00,Asia/Bangkok,68.94256774,13.80645161,13.83870968,27.47193548
18,2022-02-22 09:00:00,Asia/Bangkok,59.43861034,11.55172414,11.55172414,30.05241379
19,2022-02-22 10:00:00,Asia/Bangkok,53.42073667,9,9,31.585
20,2022-02-22 11:00:00,Asia/Bangkok,50.37201,8,8,32.25233333
21,2022-02-22 12:00:00,Asia/Bangkok,47.05318333,9.7,9.7,33.35466667
22,2022-02-22 13:00:00,Asia/Bangkok,46.88965484,7,7,33.20516129
23,2022-02-22 14:00:00,Asia/Bangkok,46.54236207,8.620689655,8.620689655,33.57896552
24,2022-02-22 15:00:00,Asia/Bangkok,51.23658333,10.1,10.1,32.83766667
25,2022-02-22 16:00:00,Asia/Bangkok,55.37764839,8.935483871,8.935483871,32.05677419
26,2022-02-22 17:00:00,Asia/Bangkok,57.20935862,8.586206897,8.586206897,31.30241379
27,2022-02-22 18:00:00,Asia/Bangkok,63.43707333,7.666666667,7.666666667,30.07666667
28,2022-02-22 19:00:00,Asia/Bangkok,66.49371,10.6,10.6,29.096
29,2022-02-22 20:00:00,Asia/Bangkok,68.16796774,13.12903226,13.12903226,28.75354839
30,2022-02-22 21:00:00,Asia/Bangkok,67.54354138,10.72413793,10.72413793,28.56655172
31,2022-02-22 22:00:00,Asia/Bangkok,68.70501333,8.433333333,8.433333333,28.35066667
32,2022-02-22 23:00:00,Asia/Bangkok,69.23239,8.266666667,8.266666667,28.25466667
33,2022-02-23 00:00:00,Asia/Bangkok,68.57689,7.866666667,7.866666667,28.24733333
34,2022-02-23 01:00:00,Asia/Bangkok,69.33692,9.633333333,9.633333333,28.19
35,2022-02-23 02:00:00,Asia/Bangkok,70.00641333,9.033333333,9.033333333,27.70633333
36,2022-02-23 03:00:00,Asia/Bangkok,70.58590357,8.214285714,8.214285714,27.62678571
37,2022-02-23 04:00:00,Asia/Bangkok,72.03678667,8.2,8.2,27.43433333
38,2022-02-23 05:00:00,Asia/Bangkok,72.53645,5.5,5.5,27.25833333
39,2022-02-23 06:00:00,Asia/Bangkok,73.08896667,4.7,4.7,27.22633333
40,2022-02-23 07:00:00,Asia/Bangkok,76.81676563,5.375,5.375,26.7590625
41,2022-02-23 08:00:00,Asia/Bangkok,74.83232,5.733333333,5.733333333,27.408
42,2022-02-23 09:00:00,Asia/Bangkok,69.72040667,6.5,6.5,28.767
43,2022-02-23 10:00:00,Asia/Bangkok,66.22982333,4.766666667,4.766666667,29.41666667
44,2022-02-23 11:00:00,Asia/Bangkok,60.84572903,4.032258065,4.032258065,30.44129032
45,2022-02-23 12:00:00,Asia/Bangkok,56.14498667,2.9,2.9,31.332
46,2022-02-23 13:00:00,Asia/Bangkok,54.30603448,2.827586207,2.827586207,31.72655172
47,2022-02-23 14:00:00,Asia/Bangkok,54.61536,2.7,2.7,31.48
48,2022-02-23 15:00:00,Asia/Bangkok,52.70602,4.366666667,4.366666667,31.714
49,2022-02-23 16:00:00,Asia/Bangkok,58.17643,6.366666667,6.366666667,30.70966667
50,2022-02-23 17:00:00,Asia/Bangkok,58.65514667,7.866666667,7.866666667,30.72633333
51,2022-02-23 18:00:00,Asia/Bangkok,63.49362333,7.7,7.7,29.38533333
52,2022-02-23 19:00:00,Asia/Bangkok,67.20615,9.233333333,9.233333333,28.78433333
53,2022-02-23 20:00:00,Asia/Bangkok,69.03336667,9.266666667,9.266666667,28.47266667
54,2022-02-23 21:00:00,Asia/Bangkok,68.84912333,11.53333333,11.53333333,28.343
55,2022-02-23 22:00:00,Asia/Bangkok,69.39755667,10.8,10.8,28.20733333
56,2022-02-23 23:00:00,Asia/Bangkok,73.99180333,12.13333333,12.13333333,27.23966667
57,2022-02-24 00:00:00,Asia/Bangkok,81.95468333,13.2,13.2,25.34833333
58,2022-02-24 01:00:00,Asia/Bangkok,79.95589667,18.23333333,18.23333333,26.08666667
59,2022-02-24 02:00:00,Asia/Bangkok,78.57243,10,10,25.41133333
60,2022-02-24 03:00:00,Asia/Bangkok,81.543625,12.07142857,12.07142857,24.90607143
61,2022-02-24 04:00:00,Asia/Bangkok,81.53394138,16.65517241,16.65517241,25.39344828
62,2022-02-24 05:00:00,Asia/Bangkok,81.03184194,16.5483871,16.5483871,25.77645161
63,2022-02-24 06:00:00,Asia/Bangkok,77.93428,15.36666667,15.53333333,25.866
64,2022-02-24 07:00:00,Asia/Bangkok,77.92073333,12.86666667,12.86666667,25.88966667
65,2022-02-24 08:00:00,Asia/Bangkok,76.08535667,6.833333333,6.833333333,26.352
66,2022-02-24 09:00:00,Asia/Bangkok,73.41461667,8.966666667,8.966666667,27.75066667
67,2022-02-24 10:00:00,Asia/Bangkok,69.15700667,6.666666667,6.666666667,29.177
68,2022-02-24 11:00:00,Asia/Bangkok,70.66230667,3.866666667,3.866666667,28.33933333
69,2022-02-24 12:00:00,Asia/Bangkok,67.55036,3.8,3.8,28.85866667
70,2022-02-24 13:00:00,Asia/Bangkok,75.61104,3.2,3.2,26.796
71,2022-02-24 14:00:00,Asia/Bangkok,66.09281,3.8,3.8,29.183
72,2022-02-24 15:00:00,Asia/Bangkok,62.32307667,8.166666667,8.166666667,29.718
73,2022-02-24 16:00:00,Asia/Bangkok,62.44747586,11.93103448,11.93103448,29.63275862
74,2022-02-24 17:00:00,Asia/Bangkok,64.42578065,15.25806452,15.25806452,29.26258065
75,2022-02-24 18:00:00,Asia/Bangkok,67.16113448,17.23333333,17.23333333,28.75724138
76,2022-02-24 19:00:00,Asia/Bangkok,72.02793,19.43333333,19.5,28.05066667
77,2022-02-24 20:00:00,Asia/Bangkok,76.57509,18.6,18.76666667,26.78366667
78,2022-02-24 21:00:00,Asia/Bangkok,87.60244333,9.633333333,9.633333333,23.235
79,2022-02-24 22:00:00,Asia/Bangkok,86.04133667,7.2,7.2,23.92233333
80,2022-02-24 23:00:00,Asia/Bangkok,85.52946667,4.166666667,4.166666667,24.08166667
81,2022-02-25 02:00:00,Asia/Bangkok,84.70692,4.6,4.6,24.129
82,2022-02-25 03:00:00,Asia/Bangkok,88.1258225,11.78333333,11.78333333,24.0235
83,2022-02-25 04:00:00,Asia/Bangkok,88.43732414,17.51724138,17.51724138,23.75206897
84,2022-02-25 05:00:00,Asia/Bangkok,88.61031935,4.806451613,4.870967742,22.77580645
85,2022-02-25 06:00:00,Asia/Bangkok,87.7225,1.733333333,1.733333333,23.24166667
86,2022-02-25 07:00:00,Asia/Bangkok,88.27340333,4.1,4.1,23.378
87,2022-02-25 08:00:00,Asia/Bangkok,88.26959333,4.966666667,4.966666667,23.659
88,2022-02-25 09:00:00,Asia/Bangkok,85.89776552,3.275862069,3.275862069,23.88068966
89,2022-02-25 10:00:00,Asia/Bangkok,82.81653548,9.580645161,9.580645161,24.34451613
90,2022-02-25 11:00:00,Asia/Bangkok,83.66581379,11.34482759,11.34482759,25.53241379
91,2022-02-25 12:00:00,Asia/Bangkok,83.95211667,16.63333333,16.73333333,25.35266667
92,2022-02-25 13:00:00,Asia/Bangkok,83.64645,3.566666667,3.566666667,24.372
93,2022-02-25 14:00:00,Asia/Bangkok,82.93005,6.666666667,6.666666667,24.88366667
94,2022-02-25 15:00:00,Asia/Bangkok,84.09517895,10.57894737,10.57894737,25.13894737
95,2022-02-25 19:00:00,Asia/Bangkok,84.08504496,13.02325581,13.08527132,25.11426357
96,2022-02-25 20:00:00,Asia/Bangkok,87.85010645,12.22580645,12.22580645,24.38806452
97,2022-02-25 21:00:00,Asia/Bangkok,86.91843793,18.37931034,18.65517241,24.92344828
98,2022-02-25 22:00:00,Asia/Bangkok,84.43460968,5.225806452,5.225806452,23.52290323
99,2022-02-25 23:00:00,Asia/Bangkok,86.00995667,9.1,9.1,23.59733333
100,2022-02-26 00:00:00,Asia/Bangkok,87.64113667,13.3,13.3,23.69833333
101,2022-02-26 01:00:00,Asia/Bangkok,88.21801,13.1,13.1,24.02433333
102,2022-02-26 02:00:00,Asia/Bangkok,86.95962414,14.06896552,14.06896552,24.12413793
103,2022-02-26 03:00:00,Asia/Bangkok,84.03013103,7.310344828,7.310344828,24.17724138
104,2022-02-26 04:00:00,Asia/Bangkok,86.11230667,9.666666667,9.666666667,23.896
105,2022-02-26 05:00:00,Asia/Bangkok,84.77665667,11.9,11.9,24.58533333
106,2022-02-26 06:00:00,Asia/Bangkok,84.55005667,11,11,24.76933333
107,2022-02-26 07:00:00,Asia/Bangkok,73.45077241,8,8,26.69965517
108,2022-02-26 08:00:00,Asia/Bangkok,69.05837742,5.967741935,5.967741935,27.38096774
