,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
0,2022-02-21 15:00:00,Asia/Bangkok,43.33145714,8.857142857,8.857142857,34.10714286
1,2022-02-21 16:00:00,Asia/Bangkok,45.37236667,8.7,8.7,33.922
2,2022-02-21 17:00:00,Asia/Bangkok,50.09746774,15.67741935,15.67741935,32.93387097
3,2022-02-21 18:00:00,Asia/Bangkok,54.72205517,24.96551724,25.31034483,31.5662069
4,2022-02-21 19:00:00,Asia/Bangkok,61.12857333,27.03225806,27.96774194,29.828
5,2022-02-21 20:00:00,Asia/Bangkok,66.42241034,22.4137931,22.72413793,29.24448276
6,2022-02-21 21:00:00,Asia/Bangkok,69.17059667,19,19,28.97566667
7,2022-02-21 22:00:00,Asia/Bangkok,68.27324,17.8,17.8,28.97166667
8,2022-02-21 23:00:00,Asia/Bangkok,68.47663,16.7,16.7,28.86866667
9,2022-02-22 00:00:00,Asia/Bangkok,69.24300645,13.83870968,13.83870968,28.62322581
10,2022-02-22 01:00:00,Asia/Bangkok,69.26337241,14.03448276,14.03448276,28.39344828
11,2022-02-22 02:00:00,Asia/Bangkok,69.43831,12.36666667,12.36666667,28.04766667
12,2022-02-22 03:00:00,Asia/Bangkok,70.55360968,13.51612903,13.51612903,27.67870968
13,2022-02-22 04:00:00,Asia/Bangkok,71.18838276,14.06896552,14.06896552,27.35931034
14,2022-02-22 05:00:00,Asia/Bangkok,70.86699,15.23333333,15.23333333,27.23533333
15,2022-02-22 06:00:00,Asia/Bangkok,71.55335,18.6,18.6,26.98833333
16,2022-02-22 07:00:00,Asia/Bangkok,73.43437333,26.7,27.83333333,26.46033333
17,2022-02-22 08:00:00,Asia/Bangkok,68.88924839,16.09677419,16.09677419,27.27580645
18,2022-02-22 09:00:00,Asia/Bangkok,58.95170345,13.48275862,13.48275862,30.01344828
19,2022-02-22 10:00:00,Asia/Bangkok,52.62760667,11.16666667,11.16666667,31.65166667
20,2022-02-22 11:00:00,Asia/Bangkok,49.35915333,8.733333333,8.733333333,32.437
21,2022-02-22 12:00:00,Asia/Bangkok,45.83197333,9.4,9.4,33.616
22,2022-02-22 13:00:00,Asia/Bangkok,45.24452258,8.741935484,8.741935484,33.66903226
23,2022-02-22 14:00:00,Asia/Bangkok,44.86194138,8.862068966,8.862068966,34.0837931
24,2022-02-22 15:00:00,Asia/Bangkok,49.29127333,9.533333333,9.533333333,33.383
25,2022-02-22 16:00:00,Asia/Bangkok,53.12443871,9.032258065,9.032258065,32.65903226
26,2022-02-22 17:00:00,Asia/Bangkok,54.99578966,6.862068966,6.862068966,31.87724138
27,2022-02-22 18:00:00,Asia/Bangkok,61.56051,7.666666667,7.666666667,30.47633333
28,2022-02-22 19:00:00,Asia/Bangkok,64.94014,11.53333333,11.83333333,29.38766667
29,2022-02-22 20:00:00,Asia/Bangkok,66.58357333,11.63333333,11.63333333,29.043
30,2022-02-22 21:00:00,Asia/Bangkok,65.98284,9.833333333,9.833333333,28.84133333
